,0,1,2,3
1135,Viduthalai Chiruthaigal Katchi,Candidate's Party,Not Important,0.5315315315315315
1136,Viduthalai Chiruthaigal Katchi,Candidate's Party,Important,0.3213213213213213
1137,Viduthalai Chiruthaigal Katchi,Candidate's Caste/Religion,Not Important,0.46546546546546547
1138,Viduthalai Chiruthaigal Katchi,Candidate's Caste/Religion,Important,0.3033033033033033
1139,Viduthalai Chiruthaigal Katchi,Candidate's Caste/Religion,Very Important,0.18018018018018017
1140,Viduthalai Chiruthaigal Katchi,Agri Loan,MEDIAN,2.222222222
1141,Viduthalai Chiruthaigal Katchi,Electricity for Agriculture,MEDIAN,3.333333333
1142,Viduthalai Chiruthaigal Katchi,Support Price for Agri Prod,MEDIAN,4.444444444
1143,Viduthalai Chiruthaigal Katchi,Irrigation Programmes,MEDIAN,2.7777777775
1144,Viduthalai Chiruthaigal Katchi,Seeds & Fertilizers Subsidy,MEDIAN,2.222222222
1145,Viduthalai Chiruthaigal Katchi,Accessibility of MP,MEDIAN,4.444444444
1146,Viduthalai Chiruthaigal Katchi,Anti-Terrorism,MEDIAN,4.444444444
1147,Viduthalai Chiruthaigal Katchi,Better Employment,MEDIAN,4.444444444
1148,Viduthalai Chiruthaigal Katchi,Better Electric Supply,MEDIAN,4.444444444
1149,Viduthalai Chiruthaigal Katchi,Better Hospitals / Primary Healthcare Centres,MEDIAN,4.444444444
1150,Viduthalai Chiruthaigal Katchi,Better Law and Order / Policing,MEDIAN,4.444444444
1151,Viduthalai Chiruthaigal Katchi,Better Public Transport,MEDIAN,4.444444444
1152,Viduthalai Chiruthaigal Katchi,Better Roads,MEDIAN,4.444444444
1153,Viduthalai Chiruthaigal Katchi,Better Schools,MEDIAN,4.444444444
1154,Viduthalai Chiruthaigal Katchi,Drinking Water,MEDIAN,4.444444444
1155,Viduthalai Chiruthaigal Katchi,Empowerment of Women,MEDIAN,4.444444444
1156,Viduthalai Chiruthaigal Katchi,Environmental issues,MEDIAN,4.444444444
1157,Viduthalai Chiruthaigal Katchi,Eradication of Corruption,MEDIAN,4.444444444
1158,Viduthalai Chiruthaigal Katchi,Reservation for Jobs and Education,MEDIAN,4.444444444
1159,Viduthalai Chiruthaigal Katchi,Security for Women,MEDIAN,4.444444444
1160,Viduthalai Chiruthaigal Katchi,Strong Defence/Military,MEDIAN,4.444444444
1161,Viduthalai Chiruthaigal Katchi,Subsidized Food Distribution,MEDIAN,4.444444444
1162,Viduthalai Chiruthaigal Katchi,Jobs Training,MEDIAN,4.444444444
1163,Viduthalai Chiruthaigal Katchi,Trustworthiness of MP,MEDIAN,4.444444444
1164,Viduthalai Chiruthaigal Katchi,Other,MEDIAN,4.444444444
1165,Viduthalai Chiruthaigal Katchi,Better Garbage Clearance,MEDIAN,3.333333333
1166,Viduthalai Chiruthaigal Katchi,Encroachment of Public Lands / Lakes etc,MEDIAN,4.444444444
1167,Viduthalai Chiruthaigal Katchi,Facility for Pedestrians and Cyclists on Roads,MEDIAN,4.444444444
1168,Viduthalai Chiruthaigal Katchi,Lower Food Prices for Consumers,MEDIAN,4.444444444
1169,Viduthalai Chiruthaigal Katchi,Traffic Congestion,MEDIAN,4.444444444
1170,Marumalarchi Dravida Munnetra Kazhagam,The Candidate,Important,0.028662420382165606
1171,Marumalarchi Dravida Munnetra Kazhagam,The Candidate,Not Important,0.028662420382165606
1172,Marumalarchi Dravida Munnetra Kazhagam,The Candidate,Very Important,0.9426751592356688
1173,Marumalarchi Dravida Munnetra Kazhagam,Candidate's Party,Very Important,0.10509554140127389
1174,Marumalarchi Dravida Munnetra Kazhagam,Candidate's Party,Not Important,0.20382165605095542
1175,Marumalarchi Dravida Munnetra Kazhagam,Candidate's Party,Important,0.6878980891719745
1176,Marumalarchi Dravida Munnetra Kazhagam,Candidate's Caste/Religion,Not Important,0.697452229299363
1177,Marumalarchi Dravida Munnetra Kazhagam,Candidate's Caste/Religion,Important,0.25477707006369427
1178,Marumalarchi Dravida Munnetra Kazhagam,Candidate's Caste/Religion,Very Important,0.044585987261146494
1179,Marumalarchi Dravida Munnetra Kazhagam,Agri Loan,MEDIAN,4.444444444
1180,Marumalarchi Dravida Munnetra Kazhagam,Electricity for Agriculture,MEDIAN,6.666666667
1181,Marumalarchi Dravida Munnetra Kazhagam,Support Price for Agri Prod,MEDIAN,3.333333333
1182,Marumalarchi Dravida Munnetra Kazhagam,Irrigation Programmes,MEDIAN,3.333333333
1183,Marumalarchi Dravida Munnetra Kazhagam,Seeds & Fertilizers Subsidy,MEDIAN,6.666666667
1184,Marumalarchi Dravida Munnetra Kazhagam,Accessibility of MP,MEDIAN,4.444444444
1185,Marumalarchi Dravida Munnetra Kazhagam,Anti-Terrorism,MEDIAN,1.111111111
1186,Marumalarchi Dravida Munnetra Kazhagam,Better Employment,MEDIAN,6.666666667
1187,Marumalarchi Dravida Munnetra Kazhagam,Better Electric Supply,MEDIAN,6.666666667
1188,Marumalarchi Dravida Munnetra Kazhagam,Better Hospitals / Primary Healthcare Centres,MEDIAN,6.666666667
1189,Marumalarchi Dravida Munnetra Kazhagam,Better Law and Order / Policing,MEDIAN,2.222222222
1190,Marumalarchi Dravida Munnetra Kazhagam,Better Public Transport,MEDIAN,10.0
1191,Marumalarchi Dravida Munnetra Kazhagam,Better Roads,MEDIAN,10.0
1192,Marumalarchi Dravida Munnetra Kazhagam,Better Schools,MEDIAN,10.0
1193,Marumalarchi Dravida Munnetra Kazhagam,Drinking Water,MEDIAN,10.0
1194,Marumalarchi Dravida Munnetra Kazhagam,Empowerment of Women,MEDIAN,4.444444444
1195,Marumalarchi Dravida Munnetra Kazhagam,Environmental issues,MEDIAN,4.444444444
1196,Marumalarchi Dravida Munnetra Kazhagam,Eradication of Corruption,MEDIAN,3.333333333
1197,Marumalarchi Dravida Munnetra Kazhagam,Reservation for Jobs and Education,MEDIAN,3.333333333
1198,Marumalarchi Dravida Munnetra Kazhagam,Security for Women,MEDIAN,4.444444444
1199,Marumalarchi Dravida Munnetra Kazhagam,Strong Defence/Military,MEDIAN,1.111111111
1200,Marumalarchi Dravida Munnetra Kazhagam,Subsidized Food Distribution,MEDIAN,6.666666667
1201,Marumalarchi Dravida Munnetra Kazhagam,Jobs Training,MEDIAN,6.666666667
1202,Marumalarchi Dravida Munnetra Kazhagam,Trustworthiness of MP,MEDIAN,3.333333333
1203,Marumalarchi Dravida Munnetra Kazhagam,Other,MEDIAN,4.444444444
1204,Marumalarchi Dravida Munnetra Kazhagam,Better Garbage Clearance,MEDIAN,10.0
1205,Marumalarchi Dravida Munnetra Kazhagam,Encroachment of Public Lands / Lakes etc,MEDIAN,6.666666667
1206,Marumalarchi Dravida Munnetra Kazhagam,Facility for Pedestrians and Cyclists on Roads,MEDIAN,6.666666667
1207,Marumalarchi Dravida Munnetra Kazhagam,Lower Food Prices for Consumers,MEDIAN,3.333333333
1208,Marumalarchi Dravida Munnetra Kazhagam,Traffic Congestion,MEDIAN,10.0
1209,All India Anna Dravida Munnetra Kazhagam,The Candidate,Important,0.3005181347150259
1210,All India Anna Dravida Munnetra Kazhagam,The Candidate,Not Important,0.2618573136707852
1211,All India Anna Dravida Munnetra Kazhagam,The Candidate,Very Important,0.42805898764447986
1212,All India Anna Dravida Munnetra Kazhagam,Candidate's Party,Very Important,0.223595057791949
1213,All India Anna Dravida Munnetra Kazhagam,Candidate's Party,Not Important,0.255878836189717
1214,All India Anna Dravida Munnetra Kazhagam,Candidate's Party,Important,0.5089677162216022
1215,All India Anna Dravida Munnetra Kazhagam,Candidate's Caste/Religion,Not Important,0.5428457552809884
1216,All India Anna Dravida Munnetra Kazhagam,Candidate's Caste/Religion,Important,0.30490235153447587
1217,All India Anna Dravida Munnetra Kazhagam,Candidate's Caste/Religion,Very Important,0.13471502590673576
1218,All India Anna Dravida Munnetra Kazhagam,Agri Loan,MEDIAN,4.444444444
1219,All India Anna Dravida Munnetra Kazhagam,Electricity for Agriculture,MEDIAN,4.444444444
1220,All India Anna Dravida Munnetra Kazhagam,Support Price for Agri Prod,MEDIAN,3.333333333
1221,All India Anna Dravida Munnetra Kazhagam,Irrigation Programmes,MEDIAN,3.333333333
1222,All India Anna Dravida Munnetra Kazhagam,Seeds & Fertilizers Subsidy,MEDIAN,3.333333333
1223,All India Anna Dravida Munnetra Kazhagam,Accessibility of MP,MEDIAN,3.333333333
1224,All India Anna Dravida Munnetra Kazhagam,Anti-Terrorism,MEDIAN,2.222222222
1225,All India Anna Dravida Munnetra Kazhagam,Better Employment,MEDIAN,4.444444444
1226,All India Anna Dravida Munnetra Kazhagam,Better Electric Supply,MEDIAN,4.444444444
1227,All India Anna Dravida Munnetra Kazhagam,Better Hospitals / Primary Healthcare Centres,MEDIAN,4.444444444
1228,All India Anna Dravida Munnetra Kazhagam,Better Law and Order / Policing,MEDIAN,3.333333333
1229,All India Anna Dravida Munnetra Kazhagam,Better Public Transport,MEDIAN,3.333333333
1230,All India Anna Dravida Munnetra Kazhagam,Better Roads,MEDIAN,3.333333333
1231,All India Anna Dravida Munnetra Kazhagam,Better Schools,MEDIAN,3.333333333
1232,All India Anna Dravida Munnetra Kazhagam,Drinking Water,MEDIAN,3.333333333
1233,All India Anna Dravida Munnetra Kazhagam,Empowerment of Women,MEDIAN,3.333333333
1234,All India Anna Dravida Munnetra Kazhagam,Environmental issues,MEDIAN,4.444444444
1235,All India Anna Dravida Munnetra Kazhagam,Eradication of Corruption,MEDIAN,3.333333333
1236,All India Anna Dravida Munnetra Kazhagam,Reservation for Jobs and Education,MEDIAN,3.333333333
1237,All India Anna Dravida Munnetra Kazhagam,Security for Women,MEDIAN,4.444444444
1238,All India Anna Dravida Munnetra Kazhagam,Strong Defence/Military,MEDIAN,2.222222222
1239,All India Anna Dravida Munnetra Kazhagam,Subsidized Food Distribution,MEDIAN,3.333333333
1240,All India Anna Dravida Munnetra Kazhagam,Jobs Training,MEDIAN,3.333333333
1241,All India Anna Dravida Munnetra Kazhagam,Trustworthiness of MP,MEDIAN,3.333333333
1242,All India Anna Dravida Munnetra Kazhagam,Other,MEDIAN,3.333333333
1243,All India Anna Dravida Munnetra Kazhagam,Better Garbage Clearance,MEDIAN,3.333333333
1244,All India Anna Dravida Munnetra Kazhagam,Encroachment of Public Lands / Lakes etc,MEDIAN,3.333333333
1245,All India Anna Dravida Munnetra Kazhagam,Facility for Pedestrians and Cyclists on Roads,MEDIAN,4.444444444
1246,All India Anna Dravida Munnetra Kazhagam,Lower Food Prices for Consumers,MEDIAN,3.333333333
1247,All India Anna Dravida Munnetra Kazhagam,Traffic Congestion,MEDIAN,4.444444444
1248,Samajwadi Party,The Candidate,Important,0.41617819460726846
1249,Samajwadi Party,The Candidate,Not Important,0.0641852286049238
1250,Samajwadi Party,The Candidate,Very Important,0.5196365767878077
1251,Samajwadi Party,Candidate's Party,Very Important,0.21732121922626027
1252,Samajwadi Party,Candidate's Party,Not Important,0.3311840562719812
1253,Samajwadi Party,Candidate's Party,Important,0.4514947245017585
1254,Samajwadi Party,Candidate's Caste/Religion,Not Important,0.6601699882766706
1255,Samajwadi Party,Candidate's Caste/Religion,Important,0.2552754982415006
1256,Samajwadi Party,Candidate's Caste/Religion,Very Important,0.08455451348182884
1257,Samajwadi Party,Agri Loan,MEDIAN,3.333333333
1258,Samajwadi Party,Electricity for Agriculture,MEDIAN,3.333333333
1259,Samajwadi Party,Support Price for Agri Prod,MEDIAN,3.333333333
1260,Samajwadi Party,Irrigation Programmes,MEDIAN,3.333333333
1261,Samajwadi Party,Seeds & Fertilizers Subsidy,MEDIAN,3.333333333
1262,Samajwadi Party,Accessibility of MP,MEDIAN,3.333333333
1263,Samajwadi Party,Anti-Terrorism,MEDIAN,3.333333333
1264,Samajwadi Party,Better Employment,MEDIAN,3.333333333
1265,Samajwadi Party,Better Electric Supply,MEDIAN,3.333333333
1266,Samajwadi Party,Better Hospitals / Primary Healthcare Centres,MEDIAN,3.333333333
1267,Samajwadi Party,Better Law and Order / Policing,MEDIAN,3.333333333
1268,Samajwadi Party,Better Public Transport,MEDIAN,3.333333333
1269,Samajwadi Party,Better Roads,MEDIAN,3.333333333
1270,Samajwadi Party,Better Schools,MEDIAN,3.333333333
1271,Samajwadi Party,Drinking Water,MEDIAN,3.333333333
1272,Samajwadi Party,Empowerment of Women,MEDIAN,3.333333333
1273,Samajwadi Party,Environmental issues,MEDIAN,3.333333333
1274,Samajwadi Party,Eradication of Corruption,MEDIAN,3.333333333
1275,Samajwadi Party,Reservation for Jobs and Education,MEDIAN,3.333333333
1276,Samajwadi Party,Security for Women,MEDIAN,3.333333333
1277,Samajwadi Party,Strong Defence/Military,MEDIAN,3.333333333
1278,Samajwadi Party,Subsidized Food Distribution,MEDIAN,3.333333333
1279,Samajwadi Party,Jobs Training,MEDIAN,3.333333333
1280,Samajwadi Party,Trustworthiness of MP,MEDIAN,3.333333333
1281,Samajwadi Party,Other,MEDIAN,3.333333333
1282,Samajwadi Party,Better Garbage Clearance,MEDIAN,3.333333333
1283,Samajwadi Party,Encroachment of Public Lands / Lakes etc,MEDIAN,3.333333333
1284,Samajwadi Party,Facility for Pedestrians and Cyclists on Roads,MEDIAN,3.333333333
1285,Samajwadi Party,Lower Food Prices for Consumers,MEDIAN,3.333333333
1286,Samajwadi Party,Traffic Congestion,MEDIAN,4.444444444
1287,Rashtriya Lok Dal,The Candidate,Important,0.43941717791411045
1288,Rashtriya Lok Dal,The Candidate,Not Important,0.01687116564417178
1289,Rashtriya Lok Dal,The Candidate,Very Important,0.5437116564417178
1290,Rashtriya Lok Dal,Candidate's Party,Very Important,0.200920245398773
1291,Rashtriya Lok Dal,Candidate's Party,Not Important,0.22469325153374234
1292,Rashtriya Lok Dal,Candidate's Party,Important,0.5743865030674846
1293,Rashtriya Lok Dal,Candidate's Caste/Religion,Not Important,0.8067484662576687
1294,Rashtriya Lok Dal,Candidate's Caste/Religion,Important,0.16487730061349692
1295,Rashtriya Lok Dal,Candidate's Caste/Religion,Very Important,0.028374233128834355
1296,Rashtriya Lok Dal,Agri Loan,MEDIAN,3.333333333
1297,Rashtriya Lok Dal,Electricity for Agriculture,MEDIAN,3.333333333
1298,Rashtriya Lok Dal,Support Price for Agri Prod,MEDIAN,3.333333333
1299,Rashtriya Lok Dal,Irrigation Programmes,MEDIAN,3.333333333
1300,Rashtriya Lok Dal,Seeds & Fertilizers Subsidy,MEDIAN,3.333333333
1301,Rashtriya Lok Dal,Accessibility of MP,MEDIAN,3.333333333
1302,Rashtriya Lok Dal,Anti-Terrorism,MEDIAN,3.333333333
1303,Rashtriya Lok Dal,Better Employment,MEDIAN,3.333333333
1304,Rashtriya Lok Dal,Better Electric Supply,MEDIAN,4.444444444
1305,Rashtriya Lok Dal,Better Hospitals / Primary Healthcare Centres,MEDIAN,3.333333333
1306,Rashtriya Lok Dal,Better Law and Order / Policing,MEDIAN,3.333333333
1307,Rashtriya Lok Dal,Better Public Transport,MEDIAN,3.333333333
1308,Rashtriya Lok Dal,Better Roads,MEDIAN,3.333333333
1309,Rashtriya Lok Dal,Better Schools,MEDIAN,3.333333333
1310,Rashtriya Lok Dal,Drinking Water,MEDIAN,3.333333333
1311,Rashtriya Lok Dal,Empowerment of Women,MEDIAN,3.333333333
1312,Rashtriya Lok Dal,Environmental issues,MEDIAN,3.333333333
1313,Rashtriya Lok Dal,Eradication of Corruption,MEDIAN,3.333333333
1314,Rashtriya Lok Dal,Reservation for Jobs and Education,MEDIAN,3.333333333
1315,Rashtriya Lok Dal,Security for Women,MEDIAN,3.333333333
1316,Rashtriya Lok Dal,Strong Defence/Military,MEDIAN,3.333333333
1317,Rashtriya Lok Dal,Subsidized Food Distribution,MEDIAN,4.444444444
1318,Rashtriya Lok Dal,Jobs Training,MEDIAN,3.333333333
1319,Rashtriya Lok Dal,Trustworthiness of MP,MEDIAN,3.333333333
1320,Rashtriya Lok Dal,Other,MEDIAN,3.333333333
1321,Rashtriya Lok Dal,Better Garbage Clearance,MEDIAN,3.333333333
1322,Rashtriya Lok Dal,Encroachment of Public Lands / Lakes etc,MEDIAN,2.222222222
1323,Rashtriya Lok Dal,Facility for Pedestrians and Cyclists on Roads,MEDIAN,3.333333333
1324,Rashtriya Lok Dal,Lower Food Prices for Consumers,MEDIAN,3.333333333
1325,Rashtriya Lok Dal,Traffic Congestion,MEDIAN,4.444444444
1326,All India Trinamool Congress,The Candidate,Important,0.11259326249152159
1327,All India Trinamool Congress,The Candidate,Not Important,0.5322179516165498
1328,All India Trinamool Congress,The Candidate,Very Important,0.1069409902780918
1329,All India Trinamool Congress,Candidate's Party,Very Important,0.0617228125706534
1330,All India Trinamool Congress,Candidate's Party,Not Important,0.07054035722360388
1331,All India Trinamool Congress,Candidate's Party,Important,0.6246891250282613
1332,All India Trinamool Congress,Candidate's Caste/Religion,Not Important,0.13633280578792675
1333,All India Trinamool Congress,Candidate's Caste/Religion,Important,0.18607280126610898
1334,All India Trinamool Congress,Candidate's Caste/Religion,Very Important,0.4327379606601854
1335,All India Trinamool Congress,Agri Loan,MEDIAN,2.222222222
1336,All India Trinamool Congress,Electricity for Agriculture,MEDIAN,4.444444444
1337,All India Trinamool Congress,Support Price for Agri Prod,MEDIAN,4.444444444
1338,All India Trinamool Congress,Irrigation Programmes,MEDIAN,4.444444444
1339,All India Trinamool Congress,Seeds & Fertilizers Subsidy,MEDIAN,3.333333333
1340,All India Trinamool Congress,Accessibility of MP,MEDIAN,3.333333333
1341,All India Trinamool Congress,Anti-Terrorism,MEDIAN,4.444444444
1342,All India Trinamool Congress,Better Employment,MEDIAN,4.444444444
1343,All India Trinamool Congress,Better Electric Supply,MEDIAN,4.444444444
1344,All India Trinamool Congress,Better Hospitals / Primary Healthcare Centres,MEDIAN,4.444444444
1345,All India Trinamool Congress,Better Law and Order / Policing,MEDIAN,4.444444444
1346,All India Trinamool Congress,Better Public Transport,MEDIAN,6.666666667
1347,All India Trinamool Congress,Better Roads,MEDIAN,4.444444444
1348,All India Trinamool Congress,Better Schools,MEDIAN,4.444444444
1349,All India Trinamool Congress,Drinking Water,MEDIAN,4.444444444
1350,All India Trinamool Congress,Empowerment of Women,MEDIAN,6.666666667
1351,All India Trinamool Congress,Environmental issues,MEDIAN,4.444444444
1352,All India Trinamool Congress,Eradication of Corruption,MEDIAN,4.444444444
1353,All India Trinamool Congress,Reservation for Jobs and Education,MEDIAN,4.444444444
1354,All India Trinamool Congress,Security for Women,MEDIAN,6.666666667
1355,All India Trinamool Congress,Strong Defence/Military,MEDIAN,4.444444444
1356,All India Trinamool Congress,Subsidized Food Distribution,MEDIAN,4.444444444
1357,All India Trinamool Congress,Jobs Training,MEDIAN,4.444444444
1358,All India Trinamool Congress,Trustworthiness of MP,MEDIAN,4.444444444
1359,All India Trinamool Congress,Other,MEDIAN,4.444444444
1360,All India Trinamool Congress,Better Garbage Clearance,MEDIAN,2.222222222
1361,All India Trinamool Congress,Encroachment of Public Lands / Lakes etc,MEDIAN,4.444444444
1362,All India Trinamool Congress,Facility for Pedestrians and Cyclists on Roads,MEDIAN,4.444444444
1363,All India Trinamool Congress,Lower Food Prices for Consumers,MEDIAN,6.666666667
1364,All India Trinamool Congress,Traffic Congestion,MEDIAN,4.444444444
